dataset=CAER
workers=32
epochs=50
batch_size=128
lr=0.01
lr_image_encoder=1e-05
lr_prompt_learner=0.001
weight_decay=0.0001
momentum=0.9
print_freq=10
milestones=[30, 40]
contexts_number=8
class_token_position=end
class_specific_contexts=True
load_and_tune_prompt_learner=True
text_type=class_descriptor
exper_name=None
seed=1
temporal_layers=1
********************0********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [0][  0/381]	Loss 3.7337 (3.7337)	Accuracy 17.188 (17.188)
Epoch: [23][310/381]	Loss 0.1083 (0.0423)	Accuracy 97.656 (98.636)
Epoch: [23][320/381]	Loss 0.0456 (0.0422)	Accuracy 97.656 (98.632)
Epoch: [23][330/381]	Loss 0.0131 (0.0423)	Accuracy 100.000 (98.633)
Epoch: [23][340/381]	Loss 0.0047 (0.0419)	Accuracy 100.000 (98.646)
Epoch: [23][350/381]	Loss 0.0503 (0.0418)	Accuracy 99.219 (98.647)
Epoch: [23][360/381]	Loss 0.0275 (0.0415)	Accuracy 98.438 (98.660)
Epoch: [23][370/381]	Loss 0.0338 (0.0416)	Accuracy 99.219 (98.648)
Epoch: [23][380/381]	Loss 0.0581 (0.0416)	Accuracy 96.875 (98.636)
Test: [  0/109]	Loss 1.9842 (1.9842)	Accuracy 70.312 (70.312)
Test: [ 10/109]	Loss 2.3998 (2.2994)	Accuracy 60.938 (64.915)
Test: [ 20/109]	Loss 2.5301 (2.2589)	Accuracy 67.188 (65.588)
Test: [ 30/109]	Loss 1.8507 (2.2397)	Accuracy 74.219 (66.205)
Test: [ 40/109]	Loss 2.9297 (2.2398)	Accuracy 57.031 (66.139)
Test: [ 50/109]	Loss 1.8734 (2.2123)	Accuracy 69.531 (66.483)
Test: [ 60/109]	Loss 2.4663 (2.2150)	Accuracy 65.625 (66.445)
Test: [ 70/109]	Loss 2.4965 (2.2200)	Accuracy 58.594 (66.296)
Test: [ 80/109]	Loss 2.4636 (2.2328)	Accuracy 60.938 (66.252)
Test: [ 90/109]	Loss 2.6821 (2.2269)	Accuracy 62.500 (66.389)
Test: [100/109]	Loss 2.4140 (2.2180)	Accuracy 64.844 (66.259)
Current Accuracy: 66.110
The best accuracy: 66.22435760498047
An epoch time: 119.34527945518494s
********************24********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [24][  0/381]	Loss 0.0290 (0.0290)	Accuracy 98.438 (98.438)
Epoch: [24][ 10/381]	Loss 0.0368 (0.0278)	Accuracy 97.656 (98.864)
Epoch: [24][ 20/381]	Loss 0.0051 (0.0302)	Accuracy 100.000 (98.921)
Epoch: [24][ 30/381]	Loss 0.0134 (0.0296)	Accuracy 99.219 (98.916)
Epoch: [24][ 40/381]	Loss 0.0025 (0.0315)	Accuracy 100.000 (98.933)
Epoch: [24][ 50/381]	Loss 0.0338 (0.0344)	Accuracy 99.219 (98.928)
Epoch: [24][ 60/381]	Loss 0.0396 (0.0329)	Accuracy 99.219 (98.975)
Epoch: [24][ 70/381]	Loss 0.0514 (0.0328)	Accuracy 98.438 (98.966)
Epoch: [24][ 80/381]	Loss 0.0047 (0.0321)	Accuracy 100.000 (99.026)
Epoch: [24][ 90/381]	Loss 0.0246 (0.0324)	Accuracy 99.219 (98.996)
Epoch: [24][100/381]	Loss 0.0105 (0.0333)	Accuracy 100.000 (98.956)
Epoch: [24][110/381]	Loss 0.0719 (0.0336)	Accuracy 97.656 (98.986)
Epoch: [24][120/381]	Loss 0.0305 (0.0343)	Accuracy 98.438 (98.973)
Epoch: [24][130/381]	Loss 0.0684 (0.0354)	Accuracy 98.438 (98.944)
Epoch: [24][140/381]	Loss 0.0372 (0.0353)	Accuracy 98.438 (98.931)
Epoch: [24][150/381]	Loss 0.0313 (0.0352)	Accuracy 99.219 (98.908)
Epoch: [24][160/381]	Loss 0.0209 (0.0355)	Accuracy 99.219 (98.889)
Epoch: [24][170/381]	Loss 0.0253 (0.0350)	Accuracy 99.219 (98.908)
Epoch: [24][180/381]	Loss 0.0276 (0.0351)	Accuracy 99.219 (98.895)
Epoch: [24][190/381]	Loss 0.0402 (0.0361)	Accuracy 97.656 (98.851)
Epoch: [24][200/381]	Loss 0.0430 (0.0375)	Accuracy 98.438 (98.807)
Epoch: [24][210/381]	Loss 0.0581 (0.0388)	Accuracy 97.656 (98.763)
Epoch: [24][220/381]	Loss 0.1316 (0.0408)	Accuracy 96.094 (98.703)
Epoch: [24][230/381]	Loss 0.1081 (0.0442)	Accuracy 96.875 (98.596)
Epoch: [24][240/381]	Loss 0.0305 (0.0460)	Accuracy 99.219 (98.535)
Epoch: [24][250/381]	Loss 0.0958 (0.0472)	Accuracy 96.875 (98.506)
Epoch: [24][260/381]	Loss 0.0405 (0.0480)	Accuracy 98.438 (98.464)
Epoch: [24][270/381]	Loss 0.0257 (0.0481)	Accuracy 98.438 (98.463)
Epoch: [24][280/381]	Loss 0.1182 (0.0485)	Accuracy 97.656 (98.460)
Epoch: [24][290/381]	Loss 0.0499 (0.0490)	Accuracy 99.219 (98.443)
Epoch: [24][300/381]	Loss 0.0155 (0.0488)	Accuracy 100.000 (98.438)
Epoch: [24][310/381]	Loss 0.0251 (0.0489)	Accuracy 99.219 (98.430)
Epoch: [24][320/381]	Loss 0.0451 (0.0490)	Accuracy 99.219 (98.425)
Epoch: [24][330/381]	Loss 0.0801 (0.0496)	Accuracy 98.438 (98.414)
Epoch: [24][340/381]	Loss 0.1461 (0.0507)	Accuracy 93.750 (98.380)
Epoch: [24][350/381]	Loss 0.0978 (0.0513)	Accuracy 96.094 (98.371)
Epoch: [24][360/381]	Loss 0.0361 (0.0518)	Accuracy 99.219 (98.362)
Epoch: [24][370/381]	Loss 0.0384 (0.0519)	Accuracy 99.219 (98.366)
Epoch: [24][380/381]	Loss 0.0179 (0.0516)	Accuracy 98.438 (98.364)
Test: [  0/109]	Loss 1.9064 (1.9064)	Accuracy 68.750 (68.750)
Test: [ 10/109]	Loss 1.9869 (2.1670)	Accuracy 67.969 (66.548)
Test: [ 20/109]	Loss 2.1977 (2.1457)	Accuracy 64.844 (65.923)
Test: [ 30/109]	Loss 1.9209 (2.1463)	Accuracy 69.531 (66.053)
Test: [ 40/109]	Loss 2.9712 (2.1643)	Accuracy 61.719 (66.235)
Test: [ 50/109]	Loss 1.7245 (2.1517)	Accuracy 69.531 (66.406)
Test: [ 60/109]	Loss 2.3110 (2.1744)	Accuracy 63.281 (66.189)
Test: [ 70/109]	Loss 2.2897 (2.1691)	Accuracy 64.844 (66.219)
Test: [ 80/109]	Loss 2.6109 (2.1808)	Accuracy 60.938 (66.242)
Test: [ 90/109]	Loss 2.4694 (2.1750)	Accuracy 62.500 (66.415)
Test: [100/109]	Loss 2.1039 (2.1674)	Accuracy 63.281 (66.445)
Current Accuracy: 66.454
The best accuracy: 66.4538803100586
An epoch time: 117.78688097000122s
********************25********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [25][  0/381]	Loss 0.0286 (0.0286)	Accuracy 97.656 (97.656)
Epoch: [25][ 10/381]	Loss 0.0369 (0.0265)	Accuracy 99.219 (98.935)
Epoch: [25][ 20/381]	Loss 0.0142 (0.0342)	Accuracy 100.000 (98.810)
Epoch: [25][ 30/381]	Loss 0.0607 (0.0324)	Accuracy 98.438 (98.841)
Epoch: [25][ 40/381]	Loss 0.0723 (0.0357)	Accuracy 98.438 (98.685)
Epoch: [25][ 50/381]	Loss 0.0358 (0.0351)	Accuracy 97.656 (98.683)
Epoch: [25][ 60/381]	Loss 0.0308 (0.0346)	Accuracy 98.438 (98.681)
Epoch: [25][ 70/381]	Loss 0.0697 (0.0344)	Accuracy 96.875 (98.669)
Epoch: [25][ 80/381]	Loss 0.0185 (0.0344)	Accuracy 99.219 (98.688)
Epoch: [25][ 90/381]	Loss 0.0248 (0.0332)	Accuracy 99.219 (98.721)
Epoch: [25][100/381]	Loss 0.0233 (0.0333)	Accuracy 99.219 (98.708)
Epoch: [25][110/381]	Loss 0.0034 (0.0323)	Accuracy 100.000 (98.761)
Epoch: [25][120/381]	Loss 0.0291 (0.0339)	Accuracy 98.438 (98.702)
Epoch: [25][130/381]	Loss 0.0504 (0.0360)	Accuracy 97.656 (98.658)
Epoch: [25][140/381]	Loss 0.0462 (0.0374)	Accuracy 97.656 (98.615)
Epoch: [25][150/381]	Loss 0.0184 (0.0382)	Accuracy 98.438 (98.603)
Epoch: [25][160/381]	Loss 0.0177 (0.0372)	Accuracy 99.219 (98.646)
Epoch: [25][170/381]	Loss 0.0242 (0.0367)	Accuracy 99.219 (98.666)
Epoch: [25][180/381]	Loss 0.0193 (0.0375)	Accuracy 99.219 (98.649)
Epoch: [25][190/381]	Loss 0.0182 (0.0375)	Accuracy 99.219 (98.671)
Epoch: [25][200/381]	Loss 0.0170 (0.0386)	Accuracy 99.219 (98.636)
Epoch: [25][210/381]	Loss 0.0784 (0.0390)	Accuracy 96.875 (98.641)
Epoch: [25][220/381]	Loss 0.0059 (0.0391)	Accuracy 100.000 (98.625)
Epoch: [25][230/381]	Loss 0.0501 (0.0389)	Accuracy 97.656 (98.640)
Epoch: [25][240/381]	Loss 0.0113 (0.0390)	Accuracy 100.000 (98.648)
Epoch: [25][250/381]	Loss 0.0325 (0.0388)	Accuracy 97.656 (98.655)
Epoch: [25][260/381]	Loss 0.0268 (0.0388)	Accuracy 99.219 (98.665)
Epoch: [25][270/381]	Loss 0.0270 (0.0387)	Accuracy 98.438 (98.665)
Epoch: [25][280/381]	Loss 0.1091 (0.0392)	Accuracy 96.875 (98.654)
Epoch: [25][290/381]	Loss 0.0419 (0.0397)	Accuracy 97.656 (98.642)
Epoch: [25][300/381]	Loss 0.0525 (0.0399)	Accuracy 98.438 (98.635)
Epoch: [25][310/381]	Loss 0.1030 (0.0403)	Accuracy 98.438 (98.621)
Epoch: [25][320/381]	Loss 0.0130 (0.0408)	Accuracy 99.219 (98.610)
Epoch: [25][330/381]	Loss 0.0394 (0.0409)	Accuracy 98.438 (98.593)
Epoch: [25][340/381]	Loss 0.0173 (0.0415)	Accuracy 100.000 (98.573)
Epoch: [25][350/381]	Loss 0.0549 (0.0416)	Accuracy 96.875 (98.567)
Epoch: [25][360/381]	Loss 0.0156 (0.0421)	Accuracy 99.219 (98.552)
Epoch: [25][370/381]	Loss 0.0349 (0.0418)	Accuracy 99.219 (98.558)
Epoch: [25][380/381]	Loss 0.0045 (0.0418)	Accuracy 100.000 (98.565)
Test: [  0/109]	Loss 1.7564 (1.7564)	Accuracy 71.875 (71.875)
Test: [ 10/109]	Loss 2.3067 (2.1389)	Accuracy 63.281 (67.188)
Test: [ 20/109]	Loss 2.2840 (2.1517)	Accuracy 67.188 (66.481)
Test: [ 30/109]	Loss 2.2375 (2.2022)	Accuracy 68.750 (66.381)
Test: [ 40/109]	Loss 3.1868 (2.2239)	Accuracy 57.812 (66.273)
Test: [ 50/109]	Loss 1.8053 (2.1957)	Accuracy 70.312 (66.636)
Test: [ 60/109]	Loss 2.3088 (2.2332)	Accuracy 66.406 (66.291)
Test: [ 70/109]	Loss 2.4358 (2.2435)	Accuracy 63.281 (66.175)
Test: [ 80/109]	Loss 2.5077 (2.2434)	Accuracy 60.938 (66.136)
Test: [ 90/109]	Loss 2.2707 (2.2309)	Accuracy 65.625 (66.312)
Test: [100/109]	Loss 2.5705 (2.2249)	Accuracy 60.938 (66.329)
Current Accuracy: 66.432
The best accuracy: 66.4538803100586
An epoch time: 113.61034226417542s
********************26********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [26][  0/381]	Loss 0.0047 (0.0047)	Accuracy 100.000 (100.000)
Epoch: [26][ 10/381]	Loss 0.0218 (0.0314)	Accuracy 99.219 (99.148)
Epoch: [26][ 20/381]	Loss 0.0309 (0.0271)	Accuracy 99.219 (99.070)
Epoch: [26][ 30/381]	Loss 0.0860 (0.0282)	Accuracy 96.875 (98.967)
Epoch: [26][ 40/381]	Loss 0.0148 (0.0299)	Accuracy 99.219 (98.952)
Epoch: [26][ 50/381]	Loss 0.0991 (0.0318)	Accuracy 97.656 (98.897)
Epoch: [26][ 60/381]	Loss 0.0523 (0.0343)	Accuracy 97.656 (98.860)
Epoch: [26][ 70/381]	Loss 0.1012 (0.0400)	Accuracy 97.656 (98.691)
Epoch: [26][ 80/381]	Loss 0.0378 (0.0413)	Accuracy 98.438 (98.669)
Epoch: [26][ 90/381]	Loss 0.0309 (0.0415)	Accuracy 98.438 (98.669)
Epoch: [26][100/381]	Loss 0.0039 (0.0389)	Accuracy 100.000 (98.755)
Epoch: [26][110/381]	Loss 0.0047 (0.0379)	Accuracy 100.000 (98.775)
Epoch: [26][120/381]	Loss 0.0157 (0.0379)	Accuracy 99.219 (98.786)
Epoch: [26][130/381]	Loss 0.0496 (0.0384)	Accuracy 98.438 (98.801)
Epoch: [26][140/381]	Loss 0.0091 (0.0373)	Accuracy 100.000 (98.831)
Epoch: [26][150/381]	Loss 0.0527 (0.0365)	Accuracy 99.219 (98.877)
Epoch: [26][160/381]	Loss 0.0268 (0.0354)	Accuracy 99.219 (98.908)
Epoch: [26][170/381]	Loss 0.0137 (0.0345)	Accuracy 99.219 (98.940)
Epoch: [26][180/381]	Loss 0.0048 (0.0333)	Accuracy 100.000 (98.973)
Epoch: [26][190/381]	Loss 0.0286 (0.0324)	Accuracy 98.438 (98.990)
Epoch: [26][200/381]	Loss 0.0161 (0.0327)	Accuracy 99.219 (98.989)
Epoch: [26][210/381]	Loss 0.0201 (0.0323)	Accuracy 99.219 (98.982)
Epoch: [26][220/381]	Loss 0.0219 (0.0331)	Accuracy 99.219 (98.957)
Epoch: [26][230/381]	Loss 0.0101 (0.0335)	Accuracy 100.000 (98.955)
Epoch: [26][240/381]	Loss 0.0116 (0.0332)	Accuracy 100.000 (98.963)
Epoch: [26][250/381]	Loss 0.0202 (0.0331)	Accuracy 98.438 (98.964)
Epoch: [26][260/381]	Loss 0.0638 (0.0336)	Accuracy 98.438 (98.949)
Epoch: [26][270/381]	Loss 0.0583 (0.0342)	Accuracy 96.875 (98.942)
Epoch: [26][280/381]	Loss 0.0035 (0.0342)	Accuracy 100.000 (98.944)
Epoch: [26][290/381]	Loss 0.0345 (0.0351)	Accuracy 99.219 (98.915)
Epoch: [26][300/381]	Loss 0.0508 (0.0358)	Accuracy 98.438 (98.894)
Epoch: [26][310/381]	Loss 0.0297 (0.0360)	Accuracy 99.219 (98.877)
Epoch: [26][320/381]	Loss 0.0206 (0.0362)	Accuracy 99.219 (98.876)
Epoch: [26][330/381]	Loss 0.0733 (0.0364)	Accuracy 97.656 (98.858)
Epoch: [26][340/381]	Loss 0.0814 (0.0366)	Accuracy 96.875 (98.845)
Epoch: [26][350/381]	Loss 0.0699 (0.0368)	Accuracy 98.438 (98.834)
Epoch: [26][360/381]	Loss 0.0105 (0.0368)	Accuracy 100.000 (98.834)
Epoch: [26][370/381]	Loss 0.0998 (0.0371)	Accuracy 98.438 (98.819)
Epoch: [26][380/381]	Loss 0.0052 (0.0374)	Accuracy 100.000 (98.815)
Test: [  0/109]	Loss 1.7452 (1.7452)	Accuracy 72.656 (72.656)
Test: [ 10/109]	Loss 2.5987 (2.2977)	Accuracy 56.250 (64.915)
Test: [ 20/109]	Loss 2.3567 (2.1982)	Accuracy 60.156 (65.179)
Test: [ 30/109]	Loss 1.8845 (2.1854)	Accuracy 68.750 (65.549)
Test: [ 40/109]	Loss 2.5765 (2.1875)	Accuracy 56.250 (65.492)
Test: [ 50/109]	Loss 1.8415 (2.1659)	Accuracy 67.188 (65.901)
Test: [ 60/109]	Loss 2.4335 (2.1824)	Accuracy 62.500 (65.753)
Test: [ 70/109]	Loss 2.6680 (2.1875)	Accuracy 58.594 (65.658)
Test: [ 80/109]	Loss 2.7392 (2.1905)	Accuracy 59.375 (65.741)
Test: [ 90/109]	Loss 2.8607 (2.1868)	Accuracy 59.375 (65.797)
Test: [100/109]	Loss 2.4328 (2.1906)	Accuracy 64.062 (65.757)
Current Accuracy: 65.643
The best accuracy: 66.4538803100586
An epoch time: 112.79023718833923s
********************27********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [27][  0/381]	Loss 0.0116 (0.0116)	Accuracy 99.219 (99.219)
Epoch: [27][ 10/381]	Loss 0.0577 (0.0382)	Accuracy 97.656 (99.006)
Epoch: [27][ 20/381]	Loss 0.0248 (0.0322)	Accuracy 99.219 (99.182)
Epoch: [27][ 30/381]	Loss 0.0066 (0.0365)	Accuracy 100.000 (98.967)
Epoch: [27][ 40/381]	Loss 0.0128 (0.0369)	Accuracy 100.000 (98.914)
Epoch: [27][ 50/381]	Loss 0.0805 (0.0378)	Accuracy 96.875 (98.805)
Epoch: [27][ 60/381]	Loss 0.0509 (0.0373)	Accuracy 97.656 (98.796)
Epoch: [27][ 70/381]	Loss 0.0638 (0.0388)	Accuracy 97.656 (98.658)
Epoch: [27][ 80/381]	Loss 0.0537 (0.0403)	Accuracy 96.875 (98.592)
Epoch: [27][ 90/381]	Loss 0.0127 (0.0415)	Accuracy 100.000 (98.592)
Epoch: [27][100/381]	Loss 0.0047 (0.0434)	Accuracy 100.000 (98.569)
Epoch: [27][110/381]	Loss 0.0530 (0.0436)	Accuracy 96.875 (98.536)
Epoch: [27][120/381]	Loss 0.0102 (0.0427)	Accuracy 100.000 (98.573)
Epoch: [27][130/381]	Loss 0.0706 (0.0436)	Accuracy 97.656 (98.551)
Epoch: [27][140/381]	Loss 0.0085 (0.0436)	Accuracy 100.000 (98.548)
Epoch: [27][150/381]	Loss 0.0133 (0.0434)	Accuracy 100.000 (98.567)
Epoch: [27][160/381]	Loss 0.0402 (0.0435)	Accuracy 98.438 (98.569)
Epoch: [27][170/381]	Loss 0.0247 (0.0428)	Accuracy 99.219 (98.607)
Epoch: [27][180/381]	Loss 0.0033 (0.0414)	Accuracy 100.000 (98.662)
Epoch: [27][190/381]	Loss 0.0540 (0.0405)	Accuracy 99.219 (98.695)
Epoch: [27][200/381]	Loss 0.0127 (0.0395)	Accuracy 100.000 (98.737)
Epoch: [27][210/381]	Loss 0.0171 (0.0389)	Accuracy 99.219 (98.760)
Epoch: [27][220/381]	Loss 0.0436 (0.0389)	Accuracy 99.219 (98.787)
Epoch: [27][230/381]	Loss 0.0529 (0.0383)	Accuracy 98.438 (98.813)
Epoch: [27][240/381]	Loss 0.0502 (0.0382)	Accuracy 99.219 (98.820)
Epoch: [27][250/381]	Loss 0.0269 (0.0377)	Accuracy 99.219 (98.830)
Epoch: [27][260/381]	Loss 0.0165 (0.0373)	Accuracy 99.219 (98.836)
Epoch: [27][270/381]	Loss 0.1101 (0.0381)	Accuracy 96.875 (98.809)
Epoch: [27][280/381]	Loss 0.0513 (0.0380)	Accuracy 97.656 (98.810)
Epoch: [27][290/381]	Loss 0.0516 (0.0386)	Accuracy 98.438 (98.778)
Epoch: [27][300/381]	Loss 0.0639 (0.0389)	Accuracy 97.656 (98.765)
Epoch: [27][310/381]	Loss 0.0741 (0.0393)	Accuracy 98.438 (98.752)
Epoch: [27][320/381]	Loss 0.0556 (0.0395)	Accuracy 98.438 (98.737)
Epoch: [27][330/381]	Loss 0.0068 (0.0394)	Accuracy 100.000 (98.735)
Epoch: [27][340/381]	Loss 0.0233 (0.0392)	Accuracy 98.438 (98.738)
Epoch: [27][350/381]	Loss 0.0330 (0.0389)	Accuracy 99.219 (98.756)
Epoch: [27][360/381]	Loss 0.0461 (0.0390)	Accuracy 97.656 (98.751)
Epoch: [27][370/381]	Loss 0.0430 (0.0392)	Accuracy 97.656 (98.751)
Epoch: [27][380/381]	Loss 0.0791 (0.0394)	Accuracy 99.219 (98.757)
Test: [  0/109]	Loss 1.6843 (1.6843)	Accuracy 67.969 (67.969)
Test: [ 10/109]	Loss 2.3056 (2.1332)	Accuracy 65.625 (67.259)
Test: [ 20/109]	Loss 2.1884 (2.0813)	Accuracy 66.406 (68.006)
Test: [ 30/109]	Loss 2.0078 (2.1025)	Accuracy 66.406 (67.666)
Test: [ 40/109]	Loss 2.7891 (2.1438)	Accuracy 60.156 (67.149)
Test: [ 50/109]	Loss 1.6000 (2.1304)	Accuracy 68.750 (67.157)
Test: [ 60/109]	Loss 2.1601 (2.1471)	Accuracy 63.281 (66.842)
Test: [ 70/109]	Loss 2.3883 (2.1479)	Accuracy 66.406 (66.868)
Test: [ 80/109]	Loss 2.8863 (2.1481)	Accuracy 58.594 (66.840)
Test: [ 90/109]	Loss 2.6745 (2.1496)	Accuracy 64.844 (66.836)
Test: [100/109]	Loss 2.1915 (2.1467)	Accuracy 66.406 (66.747)
Current Accuracy: 66.662
The best accuracy: 66.6618881225586
An epoch time: 114.12556171417236s
********************28********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [28][  0/381]	Loss 0.1049 (0.1049)	Accuracy 97.656 (97.656)
Epoch: [28][ 10/381]	Loss 0.0195 (0.0389)	Accuracy 99.219 (98.651)
Epoch: [28][ 20/381]	Loss 0.0079 (0.0300)	Accuracy 100.000 (98.996)
Epoch: [28][ 30/381]	Loss 0.0303 (0.0324)	Accuracy 99.219 (98.841)
Epoch: [28][ 40/381]	Loss 0.0765 (0.0345)	Accuracy 97.656 (98.857)
Epoch: [28][ 50/381]	Loss 0.0039 (0.0319)	Accuracy 100.000 (98.989)
Epoch: [28][ 60/381]	Loss 0.0188 (0.0316)	Accuracy 99.219 (98.988)
Epoch: [28][ 70/381]	Loss 0.0054 (0.0293)	Accuracy 100.000 (99.054)
Epoch: [28][ 80/381]	Loss 0.0789 (0.0292)	Accuracy 98.438 (99.074)
Epoch: [28][ 90/381]	Loss 0.0385 (0.0293)	Accuracy 99.219 (99.064)
Epoch: [28][100/381]	Loss 0.0162 (0.0304)	Accuracy 100.000 (99.010)
Epoch: [28][110/381]	Loss 0.0305 (0.0333)	Accuracy 97.656 (98.951)
Epoch: [28][120/381]	Loss 0.0088 (0.0335)	Accuracy 100.000 (98.948)
Epoch: [28][130/381]	Loss 0.0171 (0.0340)	Accuracy 99.219 (98.938)
Epoch: [28][140/381]	Loss 0.0199 (0.0342)	Accuracy 99.219 (98.953)
Epoch: [28][150/381]	Loss 0.0119 (0.0332)	Accuracy 100.000 (98.991)
Epoch: [28][160/381]	Loss 0.0101 (0.0340)	Accuracy 99.219 (98.986)
Epoch: [28][170/381]	Loss 0.0277 (0.0342)	Accuracy 99.219 (98.986)
Epoch: [28][180/381]	Loss 0.0899 (0.0344)	Accuracy 98.438 (98.960)
Epoch: [28][190/381]	Loss 0.0167 (0.0339)	Accuracy 99.219 (98.973)
Epoch: [28][200/381]	Loss 0.0138 (0.0334)	Accuracy 99.219 (98.974)
Epoch: [28][210/381]	Loss 0.0152 (0.0331)	Accuracy 100.000 (98.993)
Epoch: [28][220/381]	Loss 0.0034 (0.0326)	Accuracy 100.000 (99.003)
Epoch: [28][230/381]	Loss 0.0097 (0.0318)	Accuracy 100.000 (99.023)
Epoch: [28][240/381]	Loss 0.0410 (0.0318)	Accuracy 98.438 (99.011)
Epoch: [28][250/381]	Loss 0.0146 (0.0322)	Accuracy 99.219 (99.010)
Epoch: [28][260/381]	Loss 0.0475 (0.0324)	Accuracy 98.438 (99.003)
Epoch: [28][270/381]	Loss 0.0465 (0.0332)	Accuracy 99.219 (98.977)
Epoch: [28][280/381]	Loss 0.0537 (0.0333)	Accuracy 98.438 (98.969)
Epoch: [28][290/381]	Loss 0.0309 (0.0328)	Accuracy 98.438 (98.977)
Epoch: [28][300/381]	Loss 0.0158 (0.0330)	Accuracy 99.219 (98.970)
Epoch: [28][310/381]	Loss 0.0211 (0.0328)	Accuracy 98.438 (98.963)
Epoch: [28][320/381]	Loss 0.0484 (0.0331)	Accuracy 99.219 (98.946)
Epoch: [28][330/381]	Loss 0.0311 (0.0330)	Accuracy 98.438 (98.947)
Epoch: [28][340/381]	Loss 0.0535 (0.0336)	Accuracy 97.656 (98.925)
Epoch: [28][350/381]	Loss 0.0312 (0.0340)	Accuracy 99.219 (98.914)
Epoch: [28][360/381]	Loss 0.0560 (0.0340)	Accuracy 98.438 (98.911)
Epoch: [28][370/381]	Loss 0.0127 (0.0345)	Accuracy 100.000 (98.907)
Epoch: [28][380/381]	Loss 0.0877 (0.0347)	Accuracy 98.438 (98.897)
Test: [  0/109]	Loss 1.5011 (1.5011)	Accuracy 67.188 (67.188)
Test: [ 10/109]	Loss 2.0199 (1.7922)	Accuracy 64.062 (67.401)
Test: [ 20/109]	Loss 1.7273 (1.8058)	Accuracy 70.312 (67.374)
Test: [ 30/109]	Loss 2.1248 (1.7987)	Accuracy 67.188 (67.742)
Test: [ 40/109]	Loss 2.6134 (1.8500)	Accuracy 59.375 (67.073)
Test: [ 50/109]	Loss 1.5424 (1.8365)	Accuracy 72.656 (67.509)
Test: [ 60/109]	Loss 2.2301 (1.8570)	Accuracy 69.531 (67.252)
Test: [ 70/109]	Loss 1.9238 (1.8657)	Accuracy 67.188 (67.254)
Test: [ 80/109]	Loss 2.0874 (1.8663)	Accuracy 60.156 (67.323)
Test: [ 90/109]	Loss 2.3167 (1.8686)	Accuracy 60.156 (67.308)
Test: [100/109]	Loss 1.8961 (1.8657)	Accuracy 64.062 (67.273)
Current Accuracy: 67.185
The best accuracy: 67.18548583984375
An epoch time: 117.98580813407898s
********************29********************
Current learning rate: 0.01 1e-05 0.001
Epoch: [29][  0/381]	Loss 0.0473 (0.0473)	Accuracy 97.656 (97.656)
Epoch: [29][ 10/381]	Loss 0.0044 (0.0331)	Accuracy 100.000 (99.148)
Epoch: [29][ 20/381]	Loss 0.0040 (0.0298)	Accuracy 100.000 (99.182)
Epoch: [29][ 30/381]	Loss 0.0122 (0.0271)	Accuracy 99.219 (99.168)
Epoch: [29][ 40/381]	Loss 0.0289 (0.0276)	Accuracy 99.219 (99.200)
Epoch: [29][ 50/381]	Loss 0.0229 (0.0274)	Accuracy 98.438 (99.157)
Epoch: [29][ 60/381]	Loss 0.0167 (0.0285)	Accuracy 99.219 (99.116)
Epoch: [29][ 70/381]	Loss 0.0169 (0.0279)	Accuracy 100.000 (99.131)
Epoch: [29][ 80/381]	Loss 0.0053 (0.0273)	Accuracy 100.000 (99.122)
Epoch: [29][ 90/381]	Loss 0.0430 (0.0260)	Accuracy 99.219 (99.159)
Epoch: [29][100/381]	Loss 0.0193 (0.0263)	Accuracy 99.219 (99.141)
Epoch: [29][110/381]	Loss 0.1054 (0.0313)	Accuracy 96.875 (99.022)
Epoch: [29][120/381]	Loss 0.0077 (0.0325)	Accuracy 100.000 (98.967)
Epoch: [29][130/381]	Loss 0.0193 (0.0352)	Accuracy 100.000 (98.885)
Epoch: [29][140/381]	Loss 0.1252 (0.0374)	Accuracy 97.656 (98.803)
Epoch: [29][150/381]	Loss 0.0502 (0.0370)	Accuracy 96.875 (98.794)
Epoch: [29][160/381]	Loss 0.1037 (0.0367)	Accuracy 98.438 (98.821)
Epoch: [29][170/381]	Loss 0.0061 (0.0370)	Accuracy 100.000 (98.812)
Epoch: [29][180/381]	Loss 0.0605 (0.0373)	Accuracy 98.438 (98.787)
Epoch: [29][190/381]	Loss 0.0131 (0.0369)	Accuracy 100.000 (98.793)
Epoch: [29][200/381]	Loss 0.0498 (0.0368)	Accuracy 98.438 (98.791)
Epoch: [29][210/381]	Loss 0.0225 (0.0378)	Accuracy 99.219 (98.789)
Epoch: [29][220/381]	Loss 0.0524 (0.0382)	Accuracy 97.656 (98.770)
Epoch: [29][230/381]	Loss 0.0097 (0.0379)	Accuracy 100.000 (98.782)
Epoch: [29][240/381]	Loss 0.0284 (0.0377)	Accuracy 98.438 (98.788)
Epoch: [29][250/381]	Loss 0.0236 (0.0371)	Accuracy 99.219 (98.808)
Epoch: [29][260/381]	Loss 0.0189 (0.0365)	Accuracy 98.438 (98.818)
